name,price,info,link,is_available
Индуктивный щелевой датчик СЕНСОР ВБИ-Щ10У-1131-Л,,"Соединение:; Кабель; Тип выходного сигнала:; 2-х проводный; Функция переключения:; NO; Ширина щели, мм:; 10",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_sensor_vbi_shch10u_1131_l/,под заказ
Оптический датчик Omron EE-SX872A 2M,,"Соединение:; Кабель; Тип выходного сигнала:; NPN; Функция переключения:; на свет; Ширина щели, мм:; 5",https://sensoren.ru/product/opticheskiy_datchik_omron_ee_sx872a_2m/,под заказ
Щелевой датчик Balluff BOW A-1616-DS-C-S75,165 130 руб.,Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на затемнение,https://sensoren.ru/product/shchelevoy_datchik_balluff_bow_a_1616_ds_c_s75/,под заказ
Щелевой датчик Balluff BGL 220A-006-S49,62 260 руб.,"Глубина щели, мм:; 114; Соединение:; Разъем M8; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_220a_006_s49/,под заказ
Щелевой датчик Balluff BGL 50C-001-S4,100 440 руб.,"Глубина щели, мм:; 54; Соединение:; Разъем M12; Тип выходного сигнала:; 2xPNP; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_50c_001_s4/,под заказ
Щелевой датчик Balluff BGL 50A-004-S49,39 490 руб.,"Глубина щели, мм:; 54; Соединение:; Разъем M8; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_50a_004_s49/,под заказ
Оптический вилочный датчик Autonics BUM4-40D-W-2M/B,,"Глубина щели, мм:; 80; Соединение:; Кабель с разъемом; Тип выходного сигнала:; 4xNPN; Функция переключения:; на затемнение; Ширина щели, мм:; 40",https://sensoren.ru/product/opticheskiy_vilochnyy_datchik_autonics_bum4_40d_w_2m_b/,под заказ
Щелевой датчик Balluff BOW A-1208-PS-C-S49,153 320 руб.,Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на затемнение,https://sensoren.ru/product/shchelevoy_datchik_balluff_bow_a_1208_ps_c_s49/,под заказ
Щелевой датчик Balluff BGL 50C-003-S4,107 790 руб.,"Глубина щели, мм:; 54; Соединение:; Разъем M12; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_50c_003_s4/,под заказ
Щелевой датчик Balluff BGL 20A-007-S49,30 560 руб.,"Глубина щели, мм:; 24; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_20a_007_s49/,под заказ
Оптические щелевые датчики DATASENSING SRF,,,https://sensoren.ru/product/opticheskie_schelevie_datchiki_datalogic-datasensor_srf/,под заказ
Оптический щелевой датчик этикетки Telemecanique XUYFA983003COS,,"Глубина щели, мм:; 60; Соединение:; Разъем; Тип выходного сигнала:; PNP/NPN; Функция переключения:; NO/NC; Ширина щели, мм:; 3",https://sensoren.ru/product/opticheskiy_shchelevoy_datchik_etiketki_telemecanique_xuyfa983003cos/,под заказ
Щелевой датчик Balluff BOW B-2420-DU-C-S75,311 080 руб.,Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/shchelevoy_datchik_balluff_bow_b_2420_du_c_s75/,под заказ
Щелевой датчик Balluff BWL 110110D-R014-S49,47 550 руб.,Соединение:; Разъем M8; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/shchelevoy_datchik_balluff_bwl_110110d_r014_s49/,под заказ
Щелевой датчик Balluff BGL 10A-007-S49,28 130 руб.,"Глубина щели, мм:; 17; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_10a_007_s49/,под заказ
Щелевой датчик Balluff BGL 10A-005-S49,28 130 руб.,"Глубина щели, мм:; 17; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_10a_005_s49/,под заказ
"Индуктивный щелевой датчик Pepperl Fuchs SJ3,5-SN-Y303204",,"Соединение:; Кабель; Тип выходного сигнала:; NAMUR; Функция переключения:; NC; Ширина щели, мм:; 3,5",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_pepperl_fuchs_sj3_5_sn_y303204/,под заказ
Щелевой датчик Balluff BWL 9090D-R013-S49,43 740 руб.,Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/shchelevoy_datchik_balluff_bwl_9090d_r013_s49/,под заказ
Щелевой датчик Balluff BWL 6868D-L011-S49,41 500 руб.,Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/shchelevoy_datchik_balluff_bwl_6868d_l011_s49/,под заказ
Щелевой датчик Baumer OGUM 120P8002/S35L,,"Глубина щели, мм:; 60; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 120",https://sensoren.ru/product/shchelevoy_datchik_baumer_ogum_120p8002_s35l/,под заказ
Оптический датчик Omron EE-SX871P,,"Соединение:; Кабель; Тип выходного сигнала:; PNP; Функция переключения:; на свет; Ширина щели, мм:; 5",https://sensoren.ru/product/opticheskiy_datchik_omron_ee_sx871p/,под заказ
Щелевой датчик Balluff BWL 6868D-R011-S49,29 900 руб.,Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/shchelevoy_datchik_balluff_bwl_6868d_r011_s49/,под заказ
Щелевой датчик Balluff BGL 10A-006-S49,28 130 руб.,"Глубина щели, мм:; 17; Соединение:; Разъем M8; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_10a_006_s49/,под заказ
Щелевой датчик Balluff BGL 3D-002-S75,35 260 руб.,"Глубина щели, мм:; 62; Соединение:; Разъем M8; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_3d_002_s75/,под заказ
"Щелевой датчик Balluff BGL 50F-001-00,2-S4",65 600 руб.,"Глубина щели, мм:; 54; Соединение:; Разъем M12; Тип выходного сигнала:; 2xPNP; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_50f_001_00_2_s4/,под заказ
Оптический датчик Omron EE-SX670R,,"Соединение:; Разъем; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 5",https://sensoren.ru/product/opticheskiy_datchik_omron_ee_sx670r/,под заказ
Щелевой датчик Balluff BOW B-0808-DU-C-S75,220 270 руб.,Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение,https://sensoren.ru/product/shchelevoy_datchik_balluff_bow_b_0808_du_c_s75/,под заказ
Щелевой датчик Balluff BGL 5A-006-S49,26 780 руб.,"Глубина щели, мм:; 17; Соединение:; Разъем M8; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_5a_006_s49/,под заказ
Щелевой датчик Balluff BGL 30C-001-S4,97 070 руб.,"Глубина щели, мм:; 54; Соединение:; Разъем M12; Тип выходного сигнала:; 2xPNP; Функция переключения:; на свет/на затемнение",https://sensoren.ru/product/shchelevoy_datchik_balluff_bgl_30c_001_s4/,под заказ
