Название,Цена,Артикул,Описание,Ссылка
PS2R1-18M90-8N51-Z,2 532 руб.,4673759514980,"Частотный датчик, М18, L-90 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1-18m90-8n51-z
PS2R-18M65-5B11-K,2 352 руб.,4673759514997,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m65-5b11-k
PS2R-18M65-5B21-K,2 352 руб.,4673759511323,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m65-5b21-k
PS2R-18M65-5B31-K,2 400 руб.,4673759515000,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m65-5b31-k
PS2R-18M65-5B41-K,2 400 руб.,4673759515017,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 5 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m65-5b41-k
PS2R-18M65-8N11-K,2 352 руб.,4673759515024,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m65-8n11-k
PS2R-18M65-8N21-K,2 352 руб.,4673759507050,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m65-8n21-k
PS2R-18M65-8N31-K,2 400 руб.,4673759515031,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m65-8n31-k
PS2R-18M65-8N41-K,2 400 руб.,4673759515048,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m65-8n41-k
PS2R-18M75-5B51-K,2 532 руб.,4673759511705,"Частотный датчик, М18, L-75 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r-18m75-5b51-k
