Название,Цена,Артикул,Описание,Ссылка
PS2-08M33-5N11-K,2 220 руб.,4673759500419,"Индуктивный датчик, М8, L-33 мм, Sn 5 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m33-5n11-k
PS2-08M33-5N21-K,2 220 руб.,4673759500433,"Индуктивный датчик, М8, L-33 мм, Sn 5 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m33-5n21-k
PS2-08M33-5N31-K,2 220 руб.,4673759500440,"Индуктивный датчик, М8, L-33 мм, Sn 5 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m33-5n31-k
PS2-08M33-5N41-K,2 220 руб.,4673759500457,"Индуктивный датчик, М8, L-33 мм, Sn 5 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m33-5n41-k
PS2-08M40-2B11-C3,1 692 руб.,4673759500464,"Индуктивный датчик, М8, L-40 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-2b11-c3
PS2-08M40-2B21-C3,1 692 руб.,4673759500488,"Индуктивный датчик, М8, L-40 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-2b21-c3
PS2-08M40-2B31-C3,1 692 руб.,4673759508484,"Индуктивный датчик, М8, L-40 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-2b31-c3
PS2-08M40-2B41-C3,1 692 руб.,4673759508491,"Индуктивный датчик, М8, L-40 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-2b41-c3
PS2-08M40-3B11-C3,2 040 руб.,4673759500501,"Индуктивный датчик, М8, L-40 мм, Sn 3 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-3b11-c3
PS2-08M40-3B21-C3,2 040 руб.,4673759508507,"Индуктивный датчик, М8, L-40 мм, Sn 3 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-3b21-c3
PS2-08M40-3B31-C3,2 040 руб.,4673759508514,"Индуктивный датчик, М8, L-40 мм, Sn 3 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-3b31-c3
PS2-08M40-3B41-C3,2 040 руб.,4673759508521,"Индуктивный датчик, М8, L-40 мм, Sn 3 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-3b41-c3
PS2-08M40-3N11-C3,1 692 руб.,4673759500518,"Индуктивный датчик, М8, L-40 мм, Sn 3 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-3n11-c3
PS2-08M40-3N21-C3,1 692 руб.,4673759508538,"Индуктивный датчик, М8, L-40 мм, Sn 3 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-3n21-c3
PS2-08M40-3N31-C3,1 692 руб.,4673759508545,"Индуктивный датчик, М8, L-40 мм, Sn 3 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-3n31-c3
PS2-08M40-3N41-C3,1 692 руб.,4673759500525,"Индуктивный датчик, М8, L-40 мм, Sn 3 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-3n41-c3
PS2-08M40-4B11-C3,2 340 руб.,4673759511927,"Индуктивный датчик, М8, L-40 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-4b11-c3
PS2-08M40-4B31-C3,2 340 руб.,4673759500532,"Индуктивный датчик, М8, L-40 мм, Sn 4 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-4b31-c3
PS2-08M40-4N11-C3,2 040 руб.,4673759500549,"Индуктивный датчик, М8, L-40 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -40...+70 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-4n11-c3
PS2-08M40-4N21-C3,2 040 руб.,4673759512924,"Индуктивный датчик, М8, L-40 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-4n21-c3
PS2-08M40-4N31-C3,2 040 руб.,4673759500563,"Индуктивный датчик, М8, L-40 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-4n31-c3
PS2-08M40-5N11-C3,2 220 руб.,4673759508552,"Индуктивный датчик, М8, L-40 мм, Sn 5 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-5n11-c3
PS2-08M40-5N21-C3,2 220 руб.,4673759500570,"Индуктивный датчик, М8, L-40 мм, Sn 5 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-5n21-c3
PS2-08M40-5N31-C3,2 220 руб.,4673759508569,"Индуктивный датчик, М8, L-40 мм, Sn 5 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-5n31-c3
PS2-08M40-5N41-C3,2 220 руб.,4673759500587,"Индуктивный датчик, М8, L-40 мм, Sn 5 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-5n41-c3
PS2-08M40-6N11-C3,2 868 руб.,4673759500594,"Индуктивный датчик, М8, L-40 мм, Sn 6 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-6n11-c3
PS2-08M40-6N31-C3,2 868 руб.,4673759508576,"Индуктивный датчик, М8, L-40 мм, Sn 6 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m40-6n31-c3
PS2-08M45-2B11-C4,1 692 руб.,4673759500600,"Индуктивный датчик, М8, L-45 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-2b11-c4
PS2-08M45-2B21-C4,1 692 руб.,4673759500617,"Индуктивный датчик, М8, L-45 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-2b21-c4
PS2-08M45-2B31-C4,1 692 руб.,4673759511958,"Индуктивный датчик, М8, L-45 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-2b31-c4
PS2-08M45-2B41-C4,1 692 руб.,4673759512931,"Индуктивный датчик, М8, L-45 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-2b41-c4
PS2-08M45-3B11-C4,2 040 руб.,4673759500624,"Индуктивный датчик, М8, L-45 мм, Sn 3 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-3b11-c4
PS2-08M45-3B21-C4,2 040 руб.,4673759508583,"Индуктивный датчик, М8, L-45 мм, Sn 3 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-3b21-c4
PS2-08M45-3B31-C4,2 040 руб.,4673759500631,"Индуктивный датчик, М8, L-45 мм, Sn 3 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-3b31-c4
PS2-08M45-3B41-C4,2 040 руб.,4673759512948,"Индуктивный датчик, М8, L-45 мм, Sn 3 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-3b41-c4
PS2-08M45-3N11-C4,1 692 руб.,4673759508606,"Индуктивный датчик, М8, L-45 мм, Sn 3 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-3n11-c4
PS2-08M45-3N21-C4,1 692 руб.,4673759500648,"Индуктивный датчик, М8, L-45 мм, Sn 3 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-3n21-c4
PS2-08M45-3N31-C4,1 692 руб.,4673759508613,"Индуктивный датчик, М8, L-45 мм, Sn 3 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-3n31-c4
PS2-08M45-3N41-C4,1 692 руб.,4673759500655,"Индуктивный датчик, М8, L-45 мм, Sn 3 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-3n41-c4
PS2-08M45-4B11-C4,2 340 руб.,4673759500662,"Индуктивный датчик, М8, L-45 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-4b11-c4
PS2-08M45-4B31-C4,2 340 руб.,4673759500679,"Индуктивный датчик, М8, L-45 мм, Sn 4 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-4b31-c4
PS2-08M45-4N11-C4,2 040 руб.,4673759500686,"Индуктивный датчик, М8, L-45 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-4n11-c4
PS2-08M45-4N21-C4,2 040 руб.,4673759512955,"Индуктивный датчик, М8, L-45 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-4n21-c4
PS2-08M45-4N31-C4,2 040 руб.,4673759512962,"Индуктивный датчик, М8, L-45 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-4n31-c4
PS2-08M45-4N41-C4,2 040 руб.,4673759512979,"Индуктивный датчик, М8, L-45 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-4n41-c4
PS2-08M45-5N11-C4,2 220 руб.,4673759500693,"Индуктивный датчик, М8, L-45 мм, Sn 5 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-5n11-c4
PS2-08M45-5N21-C4,2 220 руб.,4673759512986,"Индуктивный датчик, М8, L-45 мм, Sn 5 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-5n21-c4
PS2-08M45-5N31-C4,2 220 руб.,4673759508620,"Индуктивный датчик, М8, L-45 мм, Sn 5 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-5n31-c4
PS2-08M45-5N41-C4,2 220 руб.,4673759512993,"Индуктивный датчик, М8, L-45 мм, Sn 5 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-08m45-5n41-c4
PS2-08M50-2B11-K,1 560 руб.,4673759500709,"Индуктивный датчик, М8, L-50 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-2b11-k
PS2-08M50-2B21-K,1 560 руб.,4673759500754,"Индуктивный датчик, М8, L-50 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-2b21-k
PS2-08M50-2B31-K,1 560 руб.,4673759500761,"Индуктивный датчик, М8, L-50 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-2b31-k
PS2-08M50-2B41-K,1 560 руб.,4673759500778,"Индуктивный датчик, М8, L-50 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-2b41-k
PS2-08M50-3B11-K,1 968 руб.,4673759500785,"Индуктивный датчик, М8, L-50 мм, Sn 3 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-3b11-k
PS2-08M50-3B21-K,1 968 руб.,4673759500792,"Индуктивный датчик, М8, L-50 мм, Sn 3 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-3b21-k
PS2-08M50-3B31-K,1 968 руб.,4673759500808,"Индуктивный датчик, М8, L-50 мм, Sn 3 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-3b31-k
PS2-08M50-3B41-K,1 968 руб.,4673759500822,"Индуктивный датчик, М8, L-50 мм, Sn 3 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-3b41-k
PS2-08M50-3N11-K,1 560 руб.,4673759500839,"Индуктивный датчик, М8, L-50 мм, Sn 3 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-3n11-k
PS2-08M50-3N21-K,1 560 руб.,4673759500853,"Индуктивный датчик, М8, L-50 мм, Sn 3 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-3n21-k
PS2-08M50-3N31-K,1 560 руб.,4673759500860,"Индуктивный датчик, М8, L-50 мм, Sn 3 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-3n31-k
PS2-08M50-3N41-K,1 560 руб.,4673759508682,"Индуктивный датчик, М8, L-50 мм, Sn 3 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-3n41-k
PS2-08M50-4B11-K,2 340 руб.,4673759500877,"Индуктивный датчик, М8, L-50 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-4b11-k
PS2-08M50-4B31-K,2 340 руб.,4673759500884,"Индуктивный датчик, М8, L-50 мм, Sn 4 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-4b31-k
PS2-08M50-4N11-K,2 040 руб.,4673759500891,"Индуктивный датчик, М8, L-50 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-4n11-k
PS2-08M50-4N21-K,2 040 руб.,4673759500907,"Индуктивный датчик, М8, L-50 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-4n21-k
PS2-08M50-4N31-K,2 040 руб.,4673759513006,"Индуктивный датчик, М8, L-50 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-4n31-k
PS2-08M50-4N41-K,2 040 руб.,4673759512382,"Индуктивный датчик, М8, L-50 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-4n41-k
PS2-08M50-5N11-K,2 220 руб.,4673759500914,"Индуктивный датчик, М8, L-50 мм, Sn 5 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-5n11-k
PS2-08M50-5N21-K,2 220 руб.,4673759500938,"Индуктивный датчик, М8, L-50 мм, Sn 5 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-5n21-k
PS2-08M50-5N31-K,2 220 руб.,4673759500952,"Индуктивный датчик, М8, L-50 мм, Sn 5 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-5n31-k
PS2-08M50-5N41-K,2 220 руб.,4673759500969,"Индуктивный датчик, М8, L-50 мм, Sn 5 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-5n41-k
PS2-08M50-6N11-K,2 748 руб.,4673759500976,"Индуктивный датчик, М8, L-50 мм, Sn 6 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-6n11-k
PS2-08M50-6N31-K,2 748 руб.,4673759501003,"Индуктивный датчик, М8, L-50 мм, Sn 6 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 4 мм/3x0,14/ 2 м.",https://mega-k.com/products/ps2-08m50-6n31-k
PS2-08M60-2B11-C3,1 692 руб.,4673759501034,"Индуктивный датчик, М8, L-60 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m60-2b11-c3
PS2-08M60-2B21-C3,1 692 руб.,4673759508736,"Индуктивный датчик, М8, L-60 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М8/3-конт.",https://mega-k.com/products/ps2-08m60-2b21-c3
