Название,Цена,Артикул,Описание,Ссылка
PS2R1T-30M85-10B31-C4,2 652 руб.,4673759516489,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m85-10b31-c4
PS2R1T-30M85-10B41-C4,2 652 руб.,4673759516496,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m85-10b41-c4
PS2R1T-30M85-15N11-C4,2 604 руб.,4673759516502,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m85-15n11-c4
PS2R1T-30M85-15N21-C4,2 604 руб.,4673759516519,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m85-15n21-c4
PS2R1T-30M85-15N31-C4,2 652 руб.,4673759516526,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m85-15n31-c4
PS2R1T-30M85-15N41-C4,2 652 руб.,4673759516533,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m85-15n41-c4
PS2R1T-30M90-10B51-Z,2 808 руб.,4673759516540,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1t-30m90-10b51-z
PS2R1T-30M90-10B74-B,3 408 руб.,4673759516557,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m90-10b74-b
PS2R1T-30M90-10B84-B,3 444 руб.,4673759516564,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m90-10b84-b
PS2R1T-30M90-15N51-Z,2 808 руб.,4673759516571,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1t-30m90-15n51-z
PS2R1T-30M90-15N74-B,3 408 руб.,4673759516588,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m90-15n74-b
PS2R1T-30M90-15N84-B,3 444 руб.,4673759516595,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m90-15n84-b
PS2R1T-30M95-10B51-C4,2 808 руб.,4673759507166,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m95-10b51-c4
PS2R1T-30M95-10B74-C27,3 216 руб.,4673759516601,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r1t-30m95-10b74-c27
PS2R1T-30M95-10B74-Z,3 108 руб.,4673759507173,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m95-10b74-z
PS2R1T-30M95-10B84-C27,3 288 руб.,4673759516618,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r1t-30m95-10b84-c27
PS2R1T-30M95-10B84-Z,3 192 руб.,4673759507180,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m95-10b84-z
PS2R1T-30M95-15N51-C4,2 808 руб.,4673759516625,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m95-15n51-c4
PS2R1T-30M95-15N74-C27,3 216 руб.,4673759516632,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r1t-30m95-15n74-c27
PS2R1T-30M95-15N74-Z,3 108 руб.,4673759507197,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m95-15n74-z
PS2R1T-30M95-15N84-C27,3 288 руб.,4673759516649,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r1t-30m95-15n84-c27
PS2R1T-30M95-15N84-Z,3 192 руб.,4673759507203,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m95-15n84-z
PS2R-30M65-10B11-K,2 604 руб.,4673759507210,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m65-10b11-k
PS2R-30M65-10B21-K,2 604 руб.,4673759516656,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m65-10b21-k
PS2R-30M65-10B31-K,2 652 руб.,4673759516663,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m65-10b31-k
PS2R-30M65-10B41-K,2 652 руб.,4673759516670,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m65-10b41-k
PS2R-30M65-15N11-K,2 604 руб.,4673759516687,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m65-15n11-k
PS2R-30M65-15N21-K,2 604 руб.,4673759516694,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m65-15n21-k
PS2R-30M65-15N31-K,2 652 руб.,4673759516700,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m65-15n31-k
PS2R-30M65-15N41-K,2 652 руб.,4673759516717,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m65-15n41-k
PS2R-30M75-10B51-K,2 808 руб.,4673759507227,"Частотный датчик, М30, L-75 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r-30m75-10b51-k
PS2R-30M75-15N51-K,2 808 руб.,4673759516724,"Частотный датчик, М30, L-75 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r-30m75-15n51-k
PS2R-30M80-10B11-B,2 796 руб.,4673759516731,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m80-10b11-b
PS2R-30M80-10B11-Z,2 604 руб.,4673759516748,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-10b11-z
PS2R-30M80-10B21-B,2 796 руб.,4673759516755,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m80-10b21-b
PS2R-30M80-10B21-Z,2 604 руб.,4673759516762,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-10b21-z
PS2R-30M80-10B31-B,2 868 руб.,4673759516779,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m80-10b31-b
PS2R-30M80-10B31-Z,2 652 руб.,4673759516786,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-10b31-z
PS2R-30M80-10B41-B,2 868 руб.,4673759516793,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m80-10b41-b
PS2R-30M80-10B41-Z,2 652 руб.,4673759516809,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-10b41-z
PS2R-30M80-10B74-K,3 108 руб.,4673759516816,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-10b74-k
PS2R-30M80-10B84-K,3 192 руб.,4673759516823,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-10b84-k
PS2R-30M80-15N11-B,2 796 руб.,4673759516830,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m80-15n11-b
PS2R-30M80-15N11-Z,2 604 руб.,4673759516847,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-15n11-z
PS2R-30M80-15N21-B,2 796 руб.,4673759516854,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m80-15n21-b
PS2R-30M80-15N21-Z,2 604 руб.,4673759516861,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-15n21-z
PS2R-30M80-15N31-B,2 868 руб.,4673759516878,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m80-15n31-b
PS2R-30M80-15N31-Z,2 652 руб.,4673759516885,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-15n31-z
PS2R-30M80-15N41-B,2 868 руб.,4673759516892,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m80-15n41-b
PS2R-30M80-15N41-Z,2 652 руб.,4673759516908,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-15n41-z
PS2R-30M80-15N74-K,3 108 руб.,4673759516915,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-15n74-k
PS2R-30M80-15N84-K,3 192 руб.,4673759516922,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m80-15n84-k
PS2R-30M85-10B11-C4,2 604 руб.,4673759516939,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m85-10b11-c4
PS2R-30M85-10B21-C4,2 604 руб.,4673759516946,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m85-10b21-c4
PS2R-30M85-10B31-C4,2 652 руб.,4673759516953,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m85-10b31-c4
PS2R-30M85-10B41-C4,2 652 руб.,4673759516960,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m85-10b41-c4
PS2R-30M85-15N11-C4,2 604 руб.,4673759512276,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m85-15n11-c4
PS2R-30M85-15N21-C4,2 604 руб.,4673759516977,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m85-15n21-c4
PS2R-30M85-15N31-C4,2 652 руб.,4673759516984,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m85-15n31-c4
PS2R-30M85-15N41-C4,2 652 руб.,4673759516991,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m85-15n41-c4
PS2R-30M90-10B51-Z,2 808 руб.,4673759517004,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r-30m90-10b51-z
PS2R-30M90-10B74-B,3 408 руб.,4673759517011,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m90-10b74-b
PS2R-30M90-10B84-B,3 444 руб.,4673759517028,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m90-10b84-b
PS2R-30M90-15N51-Z,2 808 руб.,4673759517035,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r-30m90-15n51-z
PS2R-30M90-15N74-B,3 408 руб.,4673759517042,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m90-15n74-b
PS2R-30M90-15N84-B,3 444 руб.,4673759517059,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-30m90-15n84-b
PS2R-30M95-10B51-C4,2 808 руб.,4673759517066,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m95-10b51-c4
PS2R-30M95-10B74-C27,3 216 руб.,4673759517073,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r-30m95-10b74-c27
PS2R-30M95-10B74-Z,3 108 руб.,4673759517080,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m95-10b74-z
PS2R-30M95-10B84-C27,3 288 руб.,4673759517097,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r-30m95-10b84-c27
PS2R-30M95-10B84-Z,3 192 руб.,4673759517103,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m95-10b84-z
PS2R-30M95-15N51-C4,2 808 руб.,4673759517110,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r-30m95-15n51-c4
PS2R-30M95-15N74-C27,3 216 руб.,4673759517127,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r-30m95-15n74-c27
PS2R-30M95-15N74-Z,3 108 руб.,4673759517134,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m95-15n74-z
PS2R-30M95-15N84-C27,3 288 руб.,4673759517141,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r-30m95-15n84-c27
PS2R-30M95-15N84-Z,3 192 руб.,4673759517158,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-30m95-15n84-z
PS2RT-30M65-10B11-K,2 604 руб.,4673759517165,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m65-10b11-k
PS2RT-30M65-10B21-K,2 604 руб.,4673759517172,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m65-10b21-k
PS2RT-30M65-10B31-K,2 652 руб.,4673759517189,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m65-10b31-k
PS2RT-30M65-10B41-K,2 652 руб.,4673759517196,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m65-10b41-k
PS2RT-30M65-15N11-K,2 604 руб.,4673759507234,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m65-15n11-k
PS2RT-30M65-15N21-K,2 604 руб.,4673759517202,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m65-15n21-k
PS2RT-30M65-15N31-K,2 652 руб.,4673759517219,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m65-15n31-k
PS2RT-30M65-15N41-K,2 652 руб.,4673759517226,"Частотный датчик, М30, L-65 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m65-15n41-k
PS2RT-30M75-10B51-K,2 808 руб.,4673759507241,"Частотный датчик, М30, L-75 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2rt-30m75-10b51-k
PS2RT-30M75-15N51-K,2 808 руб.,4673759507258,"Частотный датчик, М30, L-75 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2rt-30m75-15n51-k
PS2RT-30M80-10B11-B,2 796 руб.,4673759507265,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m80-10b11-b
