Название,Цена,Артикул,Описание,Ссылка
PS2-12M68-4B51-C4,1 836 руб.,4673759502482,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4b51-c4
PS2-12M68-4B61-C4,1 836 руб.,4673759502505,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4b61-c4
PS2-12M68-4N11-C4,1 392 руб.,4673759502512,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4n11-c4
PS2-12M68-4N21-C4,1 392 руб.,4673759502536,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4n21-c4
PS2-12M68-4N31-C4,1 392 руб.,4673759502543,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4n31-c4
PS2-12M68-4N41-C4,1 392 руб.,4673759502567,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4n41-c4
PS2-12M68-4N51-C4,1 440 руб.,4673759502574,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4n51-c4
PS2-12M68-4N61-C4,1 440 руб.,4673759502581,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4n61-c4
PS2-12M68-6B11-C4,3 096 руб.,4673759502598,"Индуктивный датчик, М12, L-68 мм, Sn 6 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-6b11-c4
PS2-12M68-6B21-C4,3 096 руб.,4673759509818,"Индуктивный датчик, М12, L-68 мм, Sn 6 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-6b21-c4
PS2-12M68-6B31-C4,3 096 руб.,4673759509825,"Индуктивный датчик, М12, L-68 мм, Sn 6 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-6b31-c4
PS2-12M68-6B41-C4,3 096 руб.,4673759502604,"Индуктивный датчик, М12, L-68 мм, Sn 6 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-6b41-c4
PS2-12M68-8N11-C4,1 740 руб.,4673759502611,"Индуктивный датчик, М12, L-68 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-8n11-c4
PS2-12M68-8N21-C4,1 740 руб.,4673759502642,"Индуктивный датчик, М12, L-68 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-8n21-c4
PS2-12M68-8N31-C4,1 740 руб.,4673759509832,"Индуктивный датчик, М12, L-68 мм, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-8n31-c4
PS2-12M68-8N41-C4,1 740 руб.,4673759502659,"Индуктивный датчик, М12, L-68 мм, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-8n41-c4
PS2-12M68-8N51-C4,1 836 руб.,4673759502666,"Индуктивный датчик, М12, L-68 мм, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-8n51-c4
PS2-12M68-8N61-C4,1 836 руб.,4673759509849,"Индуктивный датчик, М12, L-68 мм, Sn 8 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-8n61-c4
PS2-12M70-2B74-K,1 728 руб.,4673759502697,"Индуктивный датчик, М12, L-70 мм, Sn 2 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m70-2b74-k
PS2-12M70-2B84-K,1 752 руб.,4673759502703,"Индуктивный датчик, М12, L-70 мм, Sn 2 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m70-2b84-k
PS2-12M70-4N74-K,1 728 руб.,4673759502710,"Индуктивный датчик, М12, L-70 мм, Sn 4 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m70-4n74-k
PS2-12M70-4N84-K,1 752 руб.,4673759502727,"Индуктивный датчик, М12, L-70 мм, Sn 4 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m70-4n84-k
PS2-12M73-2B11-Z,1 272 руб.,4673759502734,"Индуктивный датчик, М12, L-73 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-2b11-z
PS2-12M73-2B21-Z,1 272 руб.,4673759502741,"Индуктивный датчик, М12, L-73 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-2b21-z
PS2-12M73-2B31-Z,1 272 руб.,4673759509603,"Индуктивный датчик, М12, L-73 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-2b31-z
PS2-12M73-2B51-Z,1 356 руб.,4673759502758,"Индуктивный датчик, М12, L-73 мм, Sn 2 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m73-2b51-z
PS2-12M73-4B11-Z,1 656 руб.,4673759502765,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-4b11-z
PS2-12M73-4N11-Z,1 272 руб.,4673759509641,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-4n11-z
PS2-12M73-4N21-Z,1 272 руб.,4673759502796,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-4n21-z
PS2-12M73-4N31-Z,1 272 руб.,4673759512146,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-4n31-z
PS2-12M73-4N51-Z,1 356 руб.,4673759502819,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m73-4n51-z
PS2-12M73-8N11-Z,1 656 руб.,4673759502833,"Индуктивный датчик, М12, L-73 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-8n11-z
PS2-12M73-8N21-Z,1 656 руб.,4673759509696,"Индуктивный датчик, М12, L-73 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m73-8n21-z
PS2-12M80-10N11-B,3 360 руб.,4673759502994,"Индуктивный датчик, М12, L-80 мм, Sn 10 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-10n11-b
PS2-12M80-10N21-B,3 360 руб.,4673759509931,"Индуктивный датчик, М12, L-80 мм, Sn 10 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-10n21-b
PS2-12M80-10N31-B,3 360 руб.,4673759503007,"Индуктивный датчик, М12, L-80 мм, Sn 10 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-10n31-b
PS2-12M80-10N41-B,3 360 руб.,4673759503014,"Индуктивный датчик, М12, L-80 мм, Sn 10 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-10n41-b
PS2-12M80-2B11-B,1 656 руб.,4673759502888,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-2b11-b
PS2-12M80-2B21-B,1 656 руб.,4673759509887,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-2b21-b
PS2-12M80-2B31-B,1 656 руб.,4673759509948,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-2b31-b
PS2-12M80-2B41-B,1 656 руб.,4673759509955,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-2b41-b
PS2-12M80-2B74-C27,1 836 руб.,4673759512832,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, замыкающий, NO, -25...+70 °C, ~35...250 V, 45...65 Гц, разъем/М12/3-конт.",https://mega-k.com/products/ps2-12m80-2b74-c27
PS2-12M80-2B84-C27,1 872 руб.,4673759513105,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, замыкающий, NO, -25...+70 °C, ~35...250 V, 45...65 Гц, разъем/М12/3-конт.",https://mega-k.com/products/ps2-12m80-2b84-c27
PS2-12M80-4B11-B,2 004 руб.,4673759502895,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-4b11-b
PS2-12M80-4B21-B,2 004 руб.,4673759502901,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-4b21-b
PS2-12M80-4B31-B,2 004 руб.,4673759509962,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-4b31-b
PS2-12M80-4B41-B,2 004 руб.,4673759509979,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-4b41-b
PS2-12M80-4N11-B,1 656 руб.,4673759502918,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-4n11-b
PS2-12M80-4N21-B,1 656 руб.,4673759502932,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-4n21-b
PS2-12M80-4N31-B,1 656 руб.,4673759502949,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-4n31-b
PS2-12M80-4N41-B,1 656 руб.,4673759502956,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-4n41-b
PS2-12M80-4N74-C27,1 836 руб.,4673759503021,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2-12m80-4n74-c27
PS2-12M80-4N84-C27,1 872 руб.,4673759513112,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2-12m80-4n84-c27
PS2-12M80-6B11-B,3 360 руб.,4673759509894,"Индуктивный датчик, М12, L-80 мм, Sn 6 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-6b11-b
PS2-12M80-6B21-B,3 360 руб.,4673759513129,"Индуктивный датчик, М12, L-80 мм, Sn 6 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-6b21-b
PS2-12M80-6B31-B,3 360 руб.,4673759502963,"Индуктивный датчик, М12, L-80 мм, Sn 6 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-6b31-b
PS2-12M80-6B41-B,3 360 руб.,4673759513136,"Индуктивный датчик, М12, L-80 мм, Sn 6 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-6b41-b
PS2-12M80-8N11-B,2 004 руб.,4673759502987,"Индуктивный датчик, М12, L-80 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-8n11-b
PS2-12M80-8N21-B,2 004 руб.,4673759509900,"Индуктивный датчик, М12, L-80 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-8n21-b
PS2-12M80-8N31-B,2 004 руб.,4673759509917,"Индуктивный датчик, М12, L-80 мм, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-8n31-b
PS2-12M80-8N41-B,2 004 руб.,4673759509924,"Индуктивный датчик, М12, L-80 мм, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m80-8n41-b
PS2-12M85-2B84-Z,1 752 руб.,4673759511910,"Индуктивный датчик, М12, L-85 мм, Sn 2 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m85-2b84-z
PS2-12M85-4N74-Z,1 728 руб.,4673759511903,"Индуктивный датчик, М12, L-85 мм, Sn 4 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m85-4n74-z
PS2-12M85-4N84-Z,1 752 руб.,4673759503038,"Индуктивный датчик, М12, L-85 мм, Sn 4 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m85-4n84-z
PS2-12M90-2B74-B,2 112 руб.,4673759513143,"Индуктивный датчик, М12, L-90 мм, Sn 2 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m90-2b74-b
PS2-12M90-2B84-B,2 136 руб.,4673759513150,"Индуктивный датчик, М12, L-90 мм, Sn 2 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m90-2b84-b
PS2-12M90-4N74-B,2 112 руб.,4673759513167,"Индуктивный датчик, М12, L-90 мм, Sn 4 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m90-4n74-b
PS2-12M90-4N84-B,2 136 руб.,4673759503045,"Индуктивный датчик, М12, L-90 мм, Sn 4 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-12m90-4n84-b
ВБ2.12М.55.2.1.1.К,Цена не указана,C840,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-55-2-1-1-k
ВБ2.12М.55.2.2.1.К,Цена не указана,C843,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-55-2-2-1-k
ВБ2.12М.55.2.3.1.К,Цена не указана,C841,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-55-2-3-1-k
ВБ2.12М.55.2.4.1.К,Цена не указана,C844,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-55-2-4-1-k
ВБ2.12М.55.2.5.1.К,Цена не указана,C842,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-12m-55-2-5-1-k
ВБ2.12М.55.2.6.1.К,Цена не указана,C845,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-12m-55-2-6-1-k
ВБ2.12М.55.4.1.1.К,Цена не указана,C846,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-55-4-1-1-k
ВБ2.12М.55.4.2.1.К,Цена не указана,C849,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-55-4-2-1-k
ВБ2.12М.55.4.3.1.К,Цена не указана,C847,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-55-4-3-1-k
ВБ2.12М.55.4.4.1.К,Цена не указана,C850,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-55-4-4-1-k
ВБ2.12М.55.4.5.1.К,Цена не указана,C848,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-12m-55-4-5-1-k
ВБ2.12М.55.4.6.1.К,Цена не указана,C851,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-12m-55-4-6-1-k
ВБ2.12М.68.2.1.1.С4,Цена не указана,C852,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-2-1-1-c4
ВБ2.12М.68.2.2.1.С4,Цена не указана,C855,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-2-2-1-c4
ВБ2.12М.68.2.3.1.С4,Цена не указана,C853,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-2-3-1-c4
ВБ2.12М.68.2.5.1.С4,Цена не указана,C854,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-2-5-1-c4
ВБ2.12М.68.2.6.1.С4,Цена не указана,C857,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-2-6-1-c4
ВБ2.12М.68.4.1.1.С4,Цена не указана,C858,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-4-1-1-c4
ВБ2.12М.68.4.2.1.С4,Цена не указана,C861,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-4-2-1-c4
ВБ2.12М.68.4.3.1.С4,Цена не указана,C859,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-4-3-1-c4
ВБ2.12М.68.4.4.1.С4,Цена не указана,C862,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-4-4-1-c4
ВБ2.12М.68.4.5.1.С4,Цена не указана,C860,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-4-5-1-c4
ВБ2.12М.68.4.6.1.С4,Цена не указана,C863,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2-12m-68-4-6-1-c4
ВБ2.12М.70.2.7.2.К,Цена не указана,C194,"Индуктивный датчик, М12, L-70 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-70-2-7-2-k
ВБ2.12М.70.2.8.2.К,Цена не указана,C195,"Индуктивный датчик, М12, L-70 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-70-2-8-2-k
ВБ2.12М.70.2.8.4.К,Цена не указана,C103,"Индуктивный датчик, М12, L-70 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-70-2-8-4-k
ВБ2.12М.70.4.7.2.К,Цена не указана,C196,"Индуктивный датчик, М12, L-70 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-70-4-7-2-k
ВБ2.12М.70.4.7.4.К,Цена не указана,C104,"Индуктивный датчик, М12, L-70 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-70-4-7-4-k
